query_id	id	doc_id	chunk_id	label
469	legal-advice_39__3	legal-advice_39	3	Irrelevant
213	legal-advice_39__3	legal-advice_39	3	Irrelevant
825	legal-advice_39__3	legal-advice_39	3	Irrelevant
436	legal-advice_3__0	legal-advice_3	0	Relevant
1727	legal-advice_3__0	legal-advice_3	0	Irrelevant
487	legal-advice_3__0	legal-advice_3	0	Irrelevant
2222	legal-advice_3__0	legal-advice_3	0	Irrelevant
2181	legal-advice_3__0	legal-advice_3	0	Irrelevant
1533	legal-advice_3__0	legal-advice_3	0	Irrelevant
484	legal-advice_3__1	legal-advice_3	1	Irrelevant
410	legal-advice_3__2	legal-advice_3	2	Irrelevant
354	legal-advice_40__0	legal-advice_40	0	Relevant
354	legal-advice_40__0	legal-advice_40	0	Relevant
1702	legal-advice_40__1	legal-advice_40	1	Irrelevant
1407	legal-advice_40__1	legal-advice_40	1	Irrelevant
544	legal-advice_40__1	legal-advice_40	1	Irrelevant
2270	legal-advice_40__3	legal-advice_40	3	Irrelevant
2533	legal-advice_40__3	legal-advice_40	3	Irrelevant
2293	legal-advice_40__4	legal-advice_40	4	Irrelevant
1925	legal-advice_40__4	legal-advice_40	4	Irrelevant
354	legal-advice_40__4	legal-advice_40	4	Irrelevant
157	legal-advice_40__5	legal-advice_40	5	Irrelevant
95	legal-advice_40__5	legal-advice_40	5	Irrelevant
2548	legal-advice_40__5	legal-advice_40	5	Irrelevant
1945	legal-advice_40__5	legal-advice_40	5	Irrelevant
80	legal-advice_40__7	legal-advice_40	7	Irrelevant
1531	legal-advice_40__7	legal-advice_40	7	Irrelevant
755	legal-advice_40__7	legal-advice_40	7	Irrelevant
213	legal-advice_40__8	legal-advice_40	8	Irrelevant
218	legal-advice_40__8	legal-advice_40	8	Irrelevant
2194	legal-advice_40__8	legal-advice_40	8	Irrelevant
1685	legal-advice_40__9	legal-advice_40	9	Relevant
598	legal-advice_40__9	legal-advice_40	9	Relevant
774	legal-advice_40__9	legal-advice_40	9	Irrelevant
410	legal-advice_40__9	legal-advice_40	9	Irrelevant
45	legal-advice_40__10	legal-advice_40	10	Irrelevant
1321	legal-advice_40__10	legal-advice_40	10	Irrelevant
2341	legal-advice_40__10	legal-advice_40	10	Irrelevant
608	legal-advice_40__10	legal-advice_40	10	Irrelevant
118	legal-advice_40__10	legal-advice_40	10	Irrelevant
492	legal-advice_40__11	legal-advice_40	11	Relevant
104	legal-advice_40__11	legal-advice_40	11	Irrelevant
953	legal-advice_40__11	legal-advice_40	11	Irrelevant
1621	legal-advice_40__11	legal-advice_40	11	Irrelevant
3	legal-advice_40__12	legal-advice_40	12	Irrelevant
2421	legal-advice_40__12	legal-advice_40	12	Irrelevant
618	legal-advice_40__13	legal-advice_40	13	Irrelevant
1318	legal-advice_40__13	legal-advice_40	13	Irrelevant
2541	legal-advice_40__14	legal-advice_40	14	Relevant
1662	legal-advice_40__14	legal-advice_40	14	Irrelevant
436	legal-advice_40__15	legal-advice_40	15	Irrelevant
1820	legal-advice_40__16	legal-advice_40	16	Irrelevant
430	legal-advice_40__16	legal-advice_40	16	Irrelevant
1337	legal-advice_40__16	legal-advice_40	16	Irrelevant
1367	legal-advice_40__17	legal-advice_40	17	Irrelevant
748	legal-advice_40__17	legal-advice_40	17	Irrelevant
2537	legal-advice_40__17	legal-advice_40	17	Irrelevant
373	legal-advice_40__18	legal-advice_40	18	Irrelevant
1113	legal-advice_40__18	legal-advice_40	18	Irrelevant
1159	legal-advice_40__18	legal-advice_40	18	Irrelevant
551	legal-advice_40__19	legal-advice_40	19	Irrelevant
1084	legal-advice_40__19	legal-advice_40	19	Irrelevant
213	legal-advice_40__21	legal-advice_40	21	Irrelevant
1782	legal-advice_40__21	legal-advice_40	21	Irrelevant
1257	legal-advice_40__21	legal-advice_40	21	Irrelevant
58	legal-advice_40__22	legal-advice_40	22	Irrelevant
1386	legal-advice_40__22	legal-advice_40	22	Irrelevant
685	legal-advice_40__22	legal-advice_40	22	Irrelevant
476	legal-advice_40__23	legal-advice_40	23	Irrelevant
1339	legal-advice_40__23	legal-advice_40	23	Irrelevant
1479	legal-advice_40__23	legal-advice_40	23	Irrelevant
2567	legal-advice_40__23	legal-advice_40	23	Irrelevant
1222	legal-advice_40__24	legal-advice_40	24	Irrelevant
865	legal-advice_40__24	legal-advice_40	24	Irrelevant
579	legal-advice_40__24	legal-advice_40	24	Irrelevant
465	legal-advice_40__25	legal-advice_40	25	Irrelevant
61	legal-advice_40__25	legal-advice_40	25	Irrelevant
1866	legal-advice_40__26	legal-advice_40	26	Irrelevant
2230	legal-advice_40__26	legal-advice_40	26	Irrelevant
1189	legal-advice_40__26	legal-advice_40	26	Irrelevant
2334	legal-advice_40__26	legal-advice_40	26	Irrelevant
909	legal-advice_40__27	legal-advice_40	27	Irrelevant
1362	legal-advice_40__27	legal-advice_40	27	Irrelevant
1031	legal-advice_41__0	legal-advice_41	0	Irrelevant
1313	legal-advice_41__0	legal-advice_41	0	Irrelevant
1834	legal-advice_41__0	legal-advice_41	0	Irrelevant
2570	legal-advice_41__0	legal-advice_41	0	Irrelevant
1672	legal-advice_41__0	legal-advice_41	0	Irrelevant
194	legal-advice_41__1	legal-advice_41	1	Irrelevant
1386	legal-advice_41__1	legal-advice_41	1	Irrelevant
82	legal-advice_41__1	legal-advice_41	1	Irrelevant
430	legal-advice_41__2	legal-advice_41	2	Irrelevant
1237	legal-advice_41__2	legal-advice_41	2	Irrelevant
961	legal-advice_41__2	legal-advice_41	2	Irrelevant
2483	legal-advice_41__3	legal-advice_41	3	Irrelevant
80	legal-advice_41__3	legal-advice_41	3	Irrelevant
1789	legal-advice_41__3	legal-advice_41	3	Irrelevant
1182	legal-advice_42__2	legal-advice_42	2	Relevant
290	legal-advice_42__2	legal-advice_42	2	Irrelevant
1149	legal-advice_42__2	legal-advice_42	2	Irrelevant
1063	legal-advice_42__3	legal-advice_42	3	Irrelevant
367	legal-advice_42__3	legal-advice_42	3	Irrelevant
202	legal-advice_42__5	legal-advice_42	5	Irrelevant
1354	legal-advice_42__5	legal-advice_42	5	Irrelevant
2234	legal-advice_42__5	legal-advice_42	5	Irrelevant
606	legal-advice_42__5	legal-advice_42	5	Irrelevant
1522	legal-advice_42__6	legal-advice_42	6	Irrelevant
713	legal-advice_42__6	legal-advice_42	6	Irrelevant
2147	legal-advice_42__6	legal-advice_42	6	Irrelevant
2259	legal-advice_42__6	legal-advice_42	6	Irrelevant
1506	legal-advice_42__6	legal-advice_42	6	Irrelevant
1946	legal-advice_42__6	legal-advice_42	6	Irrelevant
964	legal-advice_42__7	legal-advice_42	7	Irrelevant
2225	legal-advice_42__7	legal-advice_42	7	Irrelevant
1474	legal-advice_42__7	legal-advice_42	7	Irrelevant
679	legal-advice_43__0	legal-advice_43	0	Relevant
995	legal-advice_43__0	legal-advice_43	0	Irrelevant
2503	legal-advice_43__0	legal-advice_43	0	Irrelevant
1189	legal-advice_43__0	legal-advice_43	0	Irrelevant
2468	legal-advice_43__0	legal-advice_43	0	Irrelevant
1231	legal-advice_43__1	legal-advice_43	1	Irrelevant
1139	legal-advice_43__1	legal-advice_43	1	Irrelevant
2550	legal-advice_43__1	legal-advice_43	1	Irrelevant
1169	legal-advice_43__1	legal-advice_43	1	Irrelevant
2492	legal-advice_43__1	legal-advice_43	1	Irrelevant
175	legal-advice_43__1	legal-advice_43	1	Irrelevant
1780	legal-advice_43__2	legal-advice_43	2	Irrelevant
2189	legal-advice_43__2	legal-advice_43	2	Irrelevant
259	legal-advice_43__2	legal-advice_43	2	Irrelevant
2504	legal-advice_43__2	legal-advice_43	2	Irrelevant
521	legal-advice_43__3	legal-advice_43	3	Irrelevant
1158	legal-advice_43__3	legal-advice_43	3	Irrelevant
735	legal-advice_43__4	legal-advice_43	4	Irrelevant
1760	legal-advice_43__6	legal-advice_43	6	Irrelevant
191	legal-advice_43__7	legal-advice_43	7	Irrelevant
1934	legal-advice_43__8	legal-advice_43	8	Irrelevant
1350	legal-advice_43__9	legal-advice_43	9	Relevant
586	legal-advice_43__9	legal-advice_43	9	Irrelevant
2181	legal-advice_43__9	legal-advice_43	9	Irrelevant
908	legal-advice_43__10	legal-advice_43	10	Relevant
881	legal-advice_43__10	legal-advice_43	10	Irrelevant
96	legal-advice_43__10	legal-advice_43	10	Irrelevant
334	legal-advice_43__11	legal-advice_43	11	Irrelevant
1208	legal-advice_43__12	legal-advice_43	12	Relevant
1214	legal-advice_43__12	legal-advice_43	12	Irrelevant
519	legal-advice_43__12	legal-advice_43	12	Irrelevant
264	legal-advice_43__12	legal-advice_43	12	Irrelevant
52	legal-advice_43__13	legal-advice_43	13	Relevant
2456	legal-advice_43__13	legal-advice_43	13	Relevant
1910	legal-advice_43__13	legal-advice_43	13	Irrelevant
1795	legal-advice_43__13	legal-advice_43	13	Irrelevant
1637	legal-advice_43__14	legal-advice_43	14	Irrelevant
1695	legal-advice_43__14	legal-advice_43	14	Irrelevant
1992	legal-advice_43__14	legal-advice_43	14	Irrelevant
639	legal-advice_43__14	legal-advice_43	14	Irrelevant
867	legal-advice_43__15	legal-advice_43	15	Irrelevant
1727	legal-advice_43__15	legal-advice_43	15	Irrelevant
1612	legal-advice_43__15	legal-advice_43	15	Irrelevant
2573	legal-advice_43__16	legal-advice_43	16	Relevant
2127	legal-advice_43__16	legal-advice_43	16	Relevant
1863	legal-advice_43__16	legal-advice_43	16	Irrelevant
336	legal-advice_43__17	legal-advice_43	17	Relevant
917	legal-advice_43__18	legal-advice_43	18	Irrelevant
1088	legal-advice_43__18	legal-advice_43	18	Irrelevant
2105	legal-advice_43__18	legal-advice_43	18	Irrelevant
1385	legal-advice_43__20	legal-advice_43	20	Irrelevant
401	legal-advice_43__22	legal-advice_43	22	Relevant
2266	legal-advice_43__22	legal-advice_43	22	Irrelevant
830	legal-advice_43__22	legal-advice_43	22	Irrelevant
2053	legal-advice_43__23	legal-advice_43	23	Irrelevant
2534	legal-advice_43__24	legal-advice_43	24	Irrelevant
183	legal-advice_43__24	legal-advice_43	24	Irrelevant
2001	legal-advice_43__25	legal-advice_43	25	Relevant
1959	legal-advice_43__25	legal-advice_43	25	Irrelevant
559	legal-advice_43__26	legal-advice_43	26	Irrelevant
1700	legal-advice_43__26	legal-advice_43	26	Irrelevant
2148	legal-advice_43__26	legal-advice_43	26	Irrelevant
2508	legal-advice_43__26	legal-advice_43	26	Irrelevant
1533	legal-advice_43__26	legal-advice_43	26	Irrelevant
539	legal-advice_43__27	legal-advice_43	27	Irrelevant
1315	legal-advice_43__27	legal-advice_43	27	Irrelevant
1206	legal-advice_43__28	legal-advice_43	28	Irrelevant
80	legal-advice_43__28	legal-advice_43	28	Irrelevant
383	legal-advice_43__28	legal-advice_43	28	Irrelevant
1172	legal-advice_43__29	legal-advice_43	29	Irrelevant
2396	legal-advice_43__29	legal-advice_43	29	Irrelevant
2401	legal-advice_43__30	legal-advice_43	30	Relevant
168	legal-advice_43__30	legal-advice_43	30	Irrelevant
2098	legal-advice_43__30	legal-advice_43	30	Irrelevant
1453	legal-advice_43__31	legal-advice_43	31	Irrelevant
2471	legal-advice_43__31	legal-advice_43	31	Irrelevant
145	legal-advice_43__32	legal-advice_43	32	Irrelevant
1099	legal-advice_43__32	legal-advice_43	32	Irrelevant
1321	legal-advice_43__32	legal-advice_43	32	Irrelevant
1468	legal-advice_43__32	legal-advice_43	32	Irrelevant
2540	legal-advice_43__32	legal-advice_43	32	Irrelevant
1081	legal-advice_43__33	legal-advice_43	33	Relevant
875	legal-advice_43__33	legal-advice_43	33	Irrelevant
2440	legal-advice_43__33	legal-advice_43	33	Irrelevant
1909	legal-advice_43__33	legal-advice_43	33	Irrelevant
717	legal-advice_43__34	legal-advice_43	34	Irrelevant
45	legal-advice_43__34	legal-advice_43	34	Irrelevant
978	legal-advice_44__0	legal-advice_44	0	Irrelevant
1920	legal-advice_44__0	legal-advice_44	0	Irrelevant
182	legal-advice_44__0	legal-advice_44	0	Irrelevant
2488	legal-advice_44__1	legal-advice_44	1	Irrelevant
84	legal-advice_44__2	legal-advice_44	2	Irrelevant
2357	legal-advice_44__2	legal-advice_44	2	Irrelevant
2019	legal-advice_44__3	legal-advice_44	3	Relevant
2032	legal-advice_44__3	legal-advice_44	3	Irrelevant
1945	legal-advice_44__3	legal-advice_44	3	Irrelevant
654	legal-advice_44__3	legal-advice_44	3	Irrelevant
2491	legal-advice_44__3	legal-advice_44	3	Irrelevant
381	legal-advice_44__3	legal-advice_44	3	Irrelevant
2496	legal-advice_44__4	legal-advice_44	4	Irrelevant
1633	legal-advice_44__4	legal-advice_44	4	Irrelevant
1403	legal-advice_44__4	legal-advice_44	4	Irrelevant
679	legal-advice_45__0	legal-advice_45	0	Relevant
393	legal-advice_45__0	legal-advice_45	0	Irrelevant
261	legal-advice_45__0	legal-advice_45	0	Irrelevant
524	legal-advice_45__0	legal-advice_45	0	Irrelevant
1614	legal-advice_45__0	legal-advice_45	0	Irrelevant
2475	legal-advice_45__0	legal-advice_45	0	Irrelevant
187	legal-advice_45__1	legal-advice_45	1	Irrelevant
330	legal-advice_45__2	legal-advice_45	2	Irrelevant
626	legal-advice_45__3	legal-advice_45	3	Relevant
526	legal-advice_45__3	legal-advice_45	3	Irrelevant
2299	legal-advice_45__3	legal-advice_45	3	Irrelevant
259	legal-advice_45__3	legal-advice_45	3	Irrelevant
1831	legal-advice_45__3	legal-advice_45	3	Irrelevant
2454	legal-advice_45__3	legal-advice_45	3	Irrelevant
234	legal-advice_45__4	legal-advice_45	4	Irrelevant
148	legal-advice_45__4	legal-advice_45	4	Irrelevant
1119	legal-advice_45__5	legal-advice_45	5	Irrelevant
1439	legal-advice_45__5	legal-advice_45	5	Irrelevant
285	legal-advice_45__5	legal-advice_45	5	Irrelevant
2181	legal-advice_45__5	legal-advice_45	5	Irrelevant
2351	legal-advice_45__6	legal-advice_45	6	Relevant
297	legal-advice_45__6	legal-advice_45	6	Irrelevant
1391	legal-advice_45__6	legal-advice_45	6	Irrelevant
2571	legal-advice_45__7	legal-advice_45	7	Relevant
975	legal-advice_45__7	legal-advice_45	7	Relevant
2097	legal-advice_45__7	legal-advice_45	7	Irrelevant
2313	legal-advice_45__7	legal-advice_45	7	Irrelevant
500	legal-advice_45__7	legal-advice_45	7	Irrelevant
1517	legal-advice_45__8	legal-advice_45	8	Irrelevant
1694	legal-advice_45__9	legal-advice_45	9	Irrelevant
1738	legal-advice_45__9	legal-advice_45	9	Irrelevant
1502	legal-advice_45__10	legal-advice_45	10	Irrelevant
1310	legal-advice_45__11	legal-advice_45	11	Irrelevant
354	legal-advice_46__0	legal-advice_46	0	Relevant
556	legal-advice_46__0	legal-advice_46	0	Irrelevant
2184	legal-advice_46__0	legal-advice_46	0	Irrelevant
1002	legal-advice_46__2	legal-advice_46	2	Irrelevant
2374	legal-advice_46__2	legal-advice_46	2	Irrelevant
928	legal-advice_46__3	legal-advice_46	3	Relevant
236	legal-advice_46__3	legal-advice_46	3	Irrelevant
1862	legal-advice_46__3	legal-advice_46	3	Irrelevant
2364	legal-advice_46__3	legal-advice_46	3	Irrelevant
1653	legal-advice_46__3	legal-advice_46	3	Irrelevant
1697	legal-advice_46__3	legal-advice_46	3	Irrelevant
1437	legal-advice_46__3	legal-advice_46	3	Irrelevant
2203	legal-advice_46__3	legal-advice_46	3	Irrelevant
1753	legal-advice_46__4	legal-advice_46	4	Relevant
1300	legal-advice_46__4	legal-advice_46	4	Irrelevant
1872	legal-advice_46__4	legal-advice_46	4	Irrelevant
1118	legal-advice_46__5	legal-advice_46	5	Irrelevant
1445	legal-advice_46__5	legal-advice_46	5	Irrelevant
974	legal-advice_46__5	legal-advice_46	5	Irrelevant
354	legal-advice_47__0	legal-advice_47	0	Relevant
354	legal-advice_47__0	legal-advice_47	0	Relevant
1223	legal-advice_47__0	legal-advice_47	0	Relevant
585	legal-advice_47__0	legal-advice_47	0	Irrelevant
363	legal-advice_47__0	legal-advice_47	0	Irrelevant
80	legal-advice_47__0	legal-advice_47	0	Irrelevant
1190	legal-advice_47__1	legal-advice_47	1	Relevant
558	legal-advice_47__1	legal-advice_47	1	Irrelevant
328	legal-advice_47__2	legal-advice_47	2	Relevant
1213	legal-advice_47__2	legal-advice_47	2	Irrelevant
1838	legal-advice_47__2	legal-advice_47	2	Irrelevant
1308	legal-advice_47__2	legal-advice_47	2	Irrelevant
1089	legal-advice_47__2	legal-advice_47	2	Irrelevant
42	legal-advice_47__3	legal-advice_47	3	Irrelevant
816	legal-advice_47__3	legal-advice_47	3	Irrelevant
805	legal-advice_47__3	legal-advice_47	3	Irrelevant
1649	legal-advice_47__4	legal-advice_47	4	Irrelevant
108	legal-advice_47__4	legal-advice_47	4	Irrelevant
902	legal-advice_48__0	legal-advice_48	0	Relevant
286	legal-advice_48__0	legal-advice_48	0	Relevant
679	legal-advice_48__0	legal-advice_48	0	Relevant
213	legal-advice_48__0	legal-advice_48	0	Irrelevant
277	legal-advice_48__0	legal-advice_48	0	Irrelevant
1246	legal-advice_48__0	legal-advice_48	0	Irrelevant
1790	legal-advice_48__0	legal-advice_48	0	Irrelevant
1772	legal-advice_48__1	legal-advice_48	1	Relevant
2566	legal-advice_48__1	legal-advice_48	1	Relevant
2090	legal-advice_48__1	legal-advice_48	1	Irrelevant
2405	legal-advice_48__2	legal-advice_48	2	Irrelevant
1267	legal-advice_48__3	legal-advice_48	3	Irrelevant
1339	legal-advice_48__3	legal-advice_48	3	Irrelevant
2370	legal-advice_48__3	legal-advice_48	3	Irrelevant
891	legal-advice_48__4	legal-advice_48	4	Relevant
99	legal-advice_48__4	legal-advice_48	4	Irrelevant
803	legal-advice_48__4	legal-advice_48	4	Irrelevant
1996	legal-advice_48__5	legal-advice_48	5	Irrelevant
2373	legal-advice_48__5	legal-advice_48	5	Irrelevant
60	legal-advice_48__6	legal-advice_48	6	Irrelevant
1000	legal-advice_48__6	legal-advice_48	6	Irrelevant
1752	legal-advice_48__6	legal-advice_48	6	Irrelevant
2025	legal-advice_48__6	legal-advice_48	6	Irrelevant
1691	legal-advice_48__7	legal-advice_48	7	Irrelevant
1619	legal-advice_48__7	legal-advice_48	7	Irrelevant
1736	legal-advice_48__8	legal-advice_48	8	Relevant
1011	legal-advice_48__8	legal-advice_48	8	Irrelevant
1242	legal-advice_48__9	legal-advice_48	9	Relevant
2176	legal-advice_48__9	legal-advice_48	9	Irrelevant
1509	legal-advice_48__11	legal-advice_48	11	Irrelevant
2371	legal-advice_48__11	legal-advice_48	11	Irrelevant
5	legal-advice_48__13	legal-advice_48	13	Irrelevant
586	legal-advice_48__13	legal-advice_48	13	Irrelevant
2356	legal-advice_48__13	legal-advice_48	13	Irrelevant
399	legal-advice_48__13	legal-advice_48	13	Irrelevant
840	legal-advice_48__14	legal-advice_48	14	Relevant
747	legal-advice_48__15	legal-advice_48	15	Irrelevant
2154	legal-advice_48__15	legal-advice_48	15	Irrelevant
2526	legal-advice_48__15	legal-advice_48	15	Irrelevant
2518	legal-advice_48__15	legal-advice_48	15	Irrelevant
588	legal-advice_49__0	legal-advice_49	0	Irrelevant
1548	legal-advice_49__1	legal-advice_49	1	Irrelevant
2063	legal-advice_49__2	legal-advice_49	2	Relevant
1841	legal-advice_49__2	legal-advice_49	2	Relevant
2303	legal-advice_49__2	legal-advice_49	2	Relevant
485	legal-advice_49__2	legal-advice_49	2	Irrelevant
1431	legal-advice_49__2	legal-advice_49	2	Irrelevant
1568	legal-advice_49__2	legal-advice_49	2	Irrelevant
2305	legal-advice_49__2	legal-advice_49	2	Irrelevant
1147	legal-advice_49__2	legal-advice_49	2	Irrelevant
2498	legal-advice_49__2	legal-advice_49	2	Irrelevant
2493	legal-advice_49__3	legal-advice_49	3	Relevant
21	legal-advice_49__4	legal-advice_49	4	Irrelevant
2249	legal-advice_49__4	legal-advice_49	4	Irrelevant
80	legal-advice_49__5	legal-advice_49	5	Irrelevant
1764	legal-advice_49__5	legal-advice_49	5	Irrelevant
259	legal-advice_49__5	legal-advice_49	5	Irrelevant
1275	legal-advice_49__6	legal-advice_49	6	Irrelevant
2108	legal-advice_49__6	legal-advice_49	6	Irrelevant
315	legal-advice_49__7	legal-advice_49	7	Relevant
1761	legal-advice_49__8	legal-advice_49	8	Irrelevant
213	legal-advice_49__9	legal-advice_49	9	Irrelevant
613	legal-advice_4__0	legal-advice_4	0	Irrelevant
36	legal-advice_4__0	legal-advice_4	0	Irrelevant
562	legal-advice_4__0	legal-advice_4	0	Irrelevant
23	legal-advice_4__1	legal-advice_4	1	Irrelevant
86	legal-advice_4__1	legal-advice_4	1	Irrelevant
2418	legal-advice_4__1	legal-advice_4	1	Irrelevant
1204	legal-advice_4__1	legal-advice_4	1	Irrelevant
2085	legal-advice_4__1	legal-advice_4	1	Irrelevant
1124	legal-advice_4__2	legal-advice_4	2	Irrelevant
2417	legal-advice_50__0	legal-advice_50	0	Irrelevant
2545	legal-advice_50__1	legal-advice_50	1	Relevant
2520	legal-advice_50__1	legal-advice_50	1	Relevant
2008	legal-advice_50__1	legal-advice_50	1	Irrelevant
1301	legal-advice_50__1	legal-advice_50	1	Irrelevant
1634	legal-advice_50__2	legal-advice_50	2	Relevant
1620	legal-advice_50__2	legal-advice_50	2	Irrelevant
2227	legal-advice_50__2	legal-advice_50	2	Irrelevant
508	legal-advice_50__2	legal-advice_50	2	Irrelevant
259	legal-advice_50__2	legal-advice_50	2	Irrelevant
259	legal-advice_51__0	legal-advice_51	0	Relevant
2155	legal-advice_51__0	legal-advice_51	0	Irrelevant
1230	legal-advice_51__0	legal-advice_51	0	Irrelevant
1644	legal-advice_51__1	legal-advice_51	1	Irrelevant
1974	legal-advice_51__1	legal-advice_51	1	Irrelevant
912	legal-advice_51__1	legal-advice_51	1	Irrelevant
1564	legal-advice_51__3	legal-advice_51	3	Irrelevant
2405	legal-advice_51__3	legal-advice_51	3	Irrelevant
2493	legal-advice_51__3	legal-advice_51	3	Irrelevant
981	legal-advice_51__4	legal-advice_51	4	Relevant
519	legal-advice_51__4	legal-advice_51	4	Irrelevant
1954	legal-advice_51__4	legal-advice_51	4	Irrelevant
1639	legal-advice_51__5	legal-advice_51	5	Irrelevant
2227	legal-advice_51__6	legal-advice_51	6	Irrelevant
1188	legal-advice_51__6	legal-advice_51	6	Irrelevant
2450	legal-advice_51__6	legal-advice_51	6	Irrelevant
1452	legal-advice_51__7	legal-advice_51	7	Relevant
2154	legal-advice_51__7	legal-advice_51	7	Irrelevant
1175	legal-advice_51__8	legal-advice_51	8	Irrelevant
2	legal-advice_51__9	legal-advice_51	9	Relevant
35	legal-advice_51__9	legal-advice_51	9	Irrelevant
436	legal-advice_51__9	legal-advice_51	9	Irrelevant
2528	legal-advice_51__9	legal-advice_51	9	Irrelevant
321	legal-advice_51__10	legal-advice_51	10	Irrelevant
1143	legal-advice_51__10	legal-advice_51	10	Irrelevant
1129	legal-advice_51__10	legal-advice_51	10	Irrelevant
2277	legal-advice_51__10	legal-advice_51	10	Irrelevant
432	legal-advice_51__11	legal-advice_51	11	Relevant
1729	legal-advice_51__11	legal-advice_51	11	Irrelevant
80	legal-advice_51__11	legal-advice_51	11	Irrelevant
2368	legal-advice_51__11	legal-advice_51	11	Irrelevant
428	legal-advice_51__12	legal-advice_51	12	Irrelevant
1211	legal-advice_51__12	legal-advice_51	12	Irrelevant
2563	legal-advice_51__13	legal-advice_51	13	Relevant
750	legal-advice_51__13	legal-advice_51	13	Irrelevant
2071	legal-advice_51__14	legal-advice_51	14	Irrelevant
1812	legal-advice_51__15	legal-advice_51	15	Relevant
1653	legal-advice_51__16	legal-advice_51	16	Irrelevant
2559	legal-advice_51__16	legal-advice_51	16	Irrelevant
1593	legal-advice_51__17	legal-advice_51	17	Irrelevant
436	legal-advice_51__17	legal-advice_51	17	Irrelevant
679	legal-advice_51__17	legal-advice_51	17	Irrelevant
926	legal-advice_51__17	legal-advice_51	17	Irrelevant
2216	legal-advice_51__18	legal-advice_51	18	Irrelevant
641	legal-advice_51__18	legal-advice_51	18	Irrelevant
478	legal-advice_51__19	legal-advice_51	19	Irrelevant
605	legal-advice_51__19	legal-advice_51	19	Irrelevant
532	legal-advice_51__19	legal-advice_51	19	Irrelevant
1191	legal-advice_51__20	legal-advice_51	20	Irrelevant
833	legal-advice_51__20	legal-advice_51	20	Irrelevant
456	legal-advice_51__21	legal-advice_51	21	Irrelevant
1498	legal-advice_51__21	legal-advice_51	21	Irrelevant
753	legal-advice_51__22	legal-advice_51	22	Irrelevant
1577	legal-advice_51__22	legal-advice_51	22	Irrelevant
891	legal-advice_51__22	legal-advice_51	22	Irrelevant
1957	legal-advice_51__23	legal-advice_51	23	Relevant
2414	legal-advice_51__23	legal-advice_51	23	Irrelevant
1027	legal-advice_51__24	legal-advice_51	24	Irrelevant
261	legal-advice_51__24	legal-advice_51	24	Irrelevant
80	legal-advice_51__24	legal-advice_51	24	Irrelevant
1337	legal-advice_51__24	legal-advice_51	24	Irrelevant
1058	legal-advice_51__25	legal-advice_51	25	Irrelevant
1148	legal-advice_51__26	legal-advice_51	26	Irrelevant
296	legal-advice_52__0	legal-advice_52	0	Irrelevant
1015	legal-advice_52__0	legal-advice_52	0	Irrelevant
1323	legal-advice_52__0	legal-advice_52	0	Irrelevant
1123	legal-advice_52__1	legal-advice_52	1	Irrelevant
2019	legal-advice_52__1	legal-advice_52	1	Irrelevant
756	legal-advice_52__2	legal-advice_52	2	Irrelevant
2512	legal-advice_52__3	legal-advice_52	3	Irrelevant
84	legal-advice_52__4	legal-advice_52	4	Irrelevant
2163	legal-advice_52__4	legal-advice_52	4	Irrelevant
53	legal-advice_52__5	legal-advice_52	5	Irrelevant
2527	legal-advice_52__5	legal-advice_52	5	Irrelevant
1421	legal-advice_52__5	legal-advice_52	5	Irrelevant
820	legal-advice_52__5	legal-advice_52	5	Irrelevant
1370	legal-advice_52__6	legal-advice_52	6	Irrelevant
1481	legal-advice_52__7	legal-advice_52	7	Irrelevant
1144	legal-advice_52__8	legal-advice_52	8	Irrelevant
505	legal-advice_52__8	legal-advice_52	8	Irrelevant
1850	legal-advice_52__9	legal-advice_52	9	Irrelevant
563	legal-advice_52__9	legal-advice_52	9	Irrelevant
2244	legal-advice_52__11	legal-advice_52	11	Irrelevant
2495	legal-advice_52__11	legal-advice_52	11	Irrelevant
2548	legal-advice_52__11	legal-advice_52	11	Irrelevant
354	legal-advice_52__11	legal-advice_52	11	Irrelevant
436	legal-advice_52__11	legal-advice_52	11	Irrelevant
2378	legal-advice_52__11	legal-advice_52	11	Irrelevant
1612	legal-advice_53__0	legal-advice_53	0	Relevant
354	legal-advice_53__0	legal-advice_53	0	Relevant
2474	legal-advice_53__0	legal-advice_53	0	Irrelevant
1197	legal-advice_53__1	legal-advice_53	1	Relevant
1345	legal-advice_53__1	legal-advice_53	1	Irrelevant
2216	legal-advice_53__1	legal-advice_53	1	Irrelevant
2391	legal-advice_53__2	legal-advice_53	2	Relevant
667	legal-advice_53__2	legal-advice_53	2	Relevant
944	legal-advice_53__2	legal-advice_53	2	Irrelevant
1482	legal-advice_53__2	legal-advice_53	2	Irrelevant
80	legal-advice_53__2	legal-advice_53	2	Irrelevant
1332	legal-advice_53__2	legal-advice_53	2	Irrelevant
2128	legal-advice_53__2	legal-advice_53	2	Irrelevant
123	legal-advice_53__2	legal-advice_53	2	Irrelevant
2532	legal-advice_53__2	legal-advice_53	2	Irrelevant
2537	legal-advice_54__0	legal-advice_54	0	Relevant
244	legal-advice_54__0	legal-advice_54	0	Irrelevant
724	legal-advice_54__0	legal-advice_54	0	Irrelevant
2444	legal-advice_54__0	legal-advice_54	0	Irrelevant
1500	legal-advice_54__0	legal-advice_54	0	Irrelevant
